id,outcome,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,step_27,step_28,step_29,step_30,step_31,step_32,step_33,step_34,step_35,step_36,step_37,step_38,step_39,step_40,step_41,step_42,step_43,step_44,step_45,step_46,step_47,step_48,step_49,step_50,step_51,step_52,step_53,step_54,step_55,step_56,step_57,step_58,step_59,step_60,step_61,step_62,step_63,step_64,step_65,step_66,step_67,step_68,step_69,step_70,step_71,step_72,step_73,step_74,step_75,step_76,step_77,step_78,step_79,step_80
hermes-00050,fail,terminal,search_files,search_files,terminal,terminal,terminal,terminal,terminal,terminal,terminal,write_file,terminal,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00051,partial,browser_navigate,browser_snapshot,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00052,partial,browser_navigate,browser_vision,browser_snapshot,browser_scroll,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00053,partial,browser_navigate,browser_snapshot,browser_scroll,browser_snapshot,browser_navigate,browser_vision,browser_scroll,browser_navigate,browser_click,browser_snapshot,browser_click,browser_snapshot,browser_navigate,browser_close,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00054,fail,read_file,search_files,search_files,search_files,terminal,terminal,terminal,terminal,terminal,terminal,terminal,terminal,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00055,fail,terminal,read_file,read_file,terminal,search_files,read_file,terminal,read_file,search_files,read_file,terminal,terminal,terminal,terminal,buffer,read_file,read_file,terminal,search_files,terminal,terminal,terminal,read_file,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00056,fail,terminal,terminal,terminal,terminal,terminal,terminal,terminal,terminal,terminal,write_file,write_file,write_file,write_file,terminal,terminal,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00057,partial,write_file,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00058,partial,search_files,read_file,terminal,terminal,write_file,write_file,write_file,write_file,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00059,fail,search_files,search_files,terminal,terminal,terminal,terminal,find,find,find,terminal,write_file,write_file,write_file,terminal,read_file,terminal,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00060,fail,write_file,terminal,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00061,partial,search_files,search_files,search_files,terminal,write_file,terminal,write_file,write_file,write_file,write_file,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00062,fail,write_file,terminal,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00063,fail,terminal,write_file,terminal,write_file,terminal,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00064,fail,search_files,search_files,terminal,terminal,terminal,search_files,terminal,terminal,terminal,write_file,terminal,write_file,terminal,patch,terminal,patch,patch,terminal,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00065,fail,terminal,terminal,terminal,terminal,terminal,terminal,terminal,terminal,terminal,terminal,terminal,write_file,write_file,write_file,write_file,terminal,terminal,terminal,patch,terminal,terminal,terminal,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00066,fail,terminal,terminal,terminal,terminal,terminal,terminal,terminal,terminal,terminal,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00067,partial,write_file,terminal,terminal,read_file,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00068,fail,search_files,terminal,write_file,read_file,terminal,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00069,partial,browser_navigate,browser_snapshot,browser_click,browser_snapshot,browser_navigate,browser_snapshot,browser_scroll,browser_scroll,browser_vision,browser_snapshot,browser_scroll,browser_navigate,browser_navigate,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00070,fail,terminal,terminal,terminal,terminal,search_files,terminal,terminal,terminal,terminal,read_file,read_file,terminal,terminal,terminal,terminal,read_file,read_file,read_file,read_file,terminal,terminal,terminal,terminal,terminal,terminal,terminal,terminal,read_file,read_file,terminal,terminal,terminal,terminal,terminal,terminal,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
hermes-00071,fail,search_files,search_files,search_files,terminal,terminal,write_file,write_file,write_file,write_file,write_file,write_file,write_file,write_file,write_file,write_file,write_file,write_file,write_file,terminal,(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none),(none)
